identifier,first_name,last_name,sitting_days_attendance,other_days_attendance,year,iso_sitting_days_attendance,iso_other_days_attendance
Daly_Pa,Pa,Daly,28/05/2024,,2024,2024-05-28,
Daly_Pa,Pa,Daly,29/05/2024,,2024,2024-05-29,
Daly_Pa,Pa,Daly,30/05/2024,,2024,2024-05-30,
Daly_Pa,Pa,Daly,11/06/2024,,2024,2024-06-11,
Daly_Pa,Pa,Daly,12/06/2024,,2024,2024-06-12,
Daly_Pa,Pa,Daly,13/06/2024,,2024,2024-06-13,
Daly_Pa,Pa,Daly,18/06/2024,,2024,2024-06-18,
Daly_Pa,Pa,Daly,19/06/2024,,2024,2024-06-19,
Daly_Pa,Pa,Daly,20/06/2024,,2024,2024-06-20,
Daly_Pa,Pa,Daly,25/06/2024,,2024,2024-06-25,
Daly_Pa,Pa,Daly,26/06/2024,,2024,2024-06-26,
Daly_Pa,Pa,Daly,27/06/2024,,2024,2024-06-27,
Daly_Pa,Pa,Daly,02/07/2024,,2024,2024-07-02,
Daly_Pa,Pa,Daly,03/07/2024,,2024,2024-07-03,
Daly_Pa,Pa,Daly,04/07/2024,,2024,2024-07-04,
Daly_Pa,Pa,Daly,09/07/2024,,2024,2024-07-09,
Daly_Pa,Pa,Daly,10/07/2024,,2024,2024-07-10,
Daly_Pa,Pa,Daly,11/07/2024,,2024,2024-07-11,
Daly_Pa,Pa,Daly,18/09/2024,,2024,2024-09-18,
Daly_Pa,Pa,Daly,19/09/2024,,2024,2024-09-19,
Daly_Pa,Pa,Daly,24/09/2024,,2024,2024-09-24,
Daly_Pa,Pa,Daly,25/09/2024,,2024,2024-09-25,
Daly_Pa,Pa,Daly,26/09/2024,,2024,2024-09-26,
Daly_Pa,Pa,Daly,01/10/2024,,2024,2024-10-01,
Daly_Pa,Pa,Daly,02/10/2024,,2024,2024-10-02,
Daly_Pa,Pa,Daly,03/10/2024,,2024,2024-10-03,
Daly_Pa,Pa,Daly,08/10/2024,,2024,2024-10-08,
Daly_Pa,Pa,Daly,09/10/2024,,2024,2024-10-09,
Daly_Pa,Pa,Daly,10/10/2024,,2024,2024-10-10,
Daly_Pa,Pa,Daly,15/10/2024,,2024,2024-10-15,
Daly_Pa,Pa,Daly,16/10/2024,,2024,2024-10-16,
Daly_Pa,Pa,Daly,17/10/2024,,2024,2024-10-17,
Daly_Pa,Pa,Daly,22/10/2024,,2024,2024-10-22,
Daly_Pa,Pa,Daly,23/10/2024,,2024,2024-10-23,
Daly_Pa,Pa,Daly,24/10/2024,,2024,2024-10-24,
Daly_Pa,Pa,Daly,05/11/2024,,2024,2024-11-05,
Daly_Pa,Pa,Daly,06/11/2024,,2024,2024-11-06,
Daly_Pa,Pa,Daly,07/11/2024,,2024,2024-11-07,
Daly_Pa,Pa,Daly,18/12/2024,,2024,2024-12-18,
Daly_Pa,Pa,Daly,,12/01/2024,2024,,2024-01-12
Daly_Pa,Pa,Daly,,16/01/2024,2024,,2024-01-16
Daly_Pa,Pa,Daly,,23/02/2024,2024,,2024-02-23
Daly_Pa,Pa,Daly,,17/05/2024,2024,,2024-05-17
Daly_Pa,Pa,Daly,,17/06/2024,2024,,2024-06-17
Daly_Pa,Pa,Daly,,24/06/2024,2024,,2024-06-24
Daly_Pa,Pa,Daly,,05/07/2024,2024,,2024-07-05
Daly_Pa,Pa,Daly,,16/07/2024,2024,,2024-07-16
Daly_Pa,Pa,Daly,,09/08/2024,2024,,2024-08-09
Daly_Pa,Pa,Daly,,27/08/2024,2024,,2024-08-27
Daly_Pa,Pa,Daly,,28/08/2024,2024,,2024-08-28
Daly_Pa,Pa,Daly,,03/09/2024,2024,,2024-09-03
Daly_Pa,Pa,Daly,,04/09/2024,2024,,2024-09-04
Daly_Pa,Pa,Daly,,05/09/2024,2024,,2024-09-05
Daly_Pa,Pa,Daly,,10/09/2024,2024,,2024-09-10
Daly_Pa,Pa,Daly,,16/09/2024,2024,,2024-09-16
Daly_Pa,Pa,Daly,,17/09/2024,2024,,2024-09-17
Daly_Pa,Pa,Daly,,27/09/2024,2024,,2024-09-27
Daly_Pa,Pa,Daly,,30/10/2024,2024,,2024-10-30
Daly_Pa,Pa,Daly,,04/12/2024,2024,,2024-12-04
Daly_Pa,Pa,Daly,,10/12/2024,2024,,2024-12-10
Daly_Pa,Pa,Daly,,11/12/2024,2024,,2024-12-11
Daly_Pa,Pa,Daly,,13/12/2024,2024,,2024-12-13
Daly_Pa,Pa,Daly,,17/12/2024,2024,,2024-12-17
Daly_Pa,Pa,Daly,,19/12/2024,2024,,2024-12-19
Daly_Pa,Pa,Daly,22/01/2025,,2025,2025-01-22,
Daly_Pa,Pa,Daly,23/01/2025,,2025,2025-01-23,
Daly_Pa,Pa,Daly,05/02/2025,,2025,2025-02-05,
Daly_Pa,Pa,Daly,11/02/2025,,2025,2025-02-11,
Daly_Pa,Pa,Daly,12/02/2025,,2025,2025-02-12,
Daly_Pa,Pa,Daly,13/02/2025,,2025,2025-02-13,
Daly_Pa,Pa,Daly,18/02/2025,,2025,2025-02-18,
Daly_Pa,Pa,Daly,19/02/2025,,2025,2025-02-19,
Daly_Pa,Pa,Daly,20/02/2025,,2025,2025-02-20,
Daly_Pa,Pa,Daly,25/02/2025,,2025,2025-02-25,
Daly_Pa,Pa,Daly,26/02/2025,,2025,2025-02-26,
Daly_Pa,Pa,Daly,27/02/2025,,2025,2025-02-27,
Daly_Pa,Pa,Daly,04/03/2025,,2025,2025-03-04,
Daly_Pa,Pa,Daly,05/03/2025,,2025,2025-03-05,
Daly_Pa,Pa,Daly,06/03/2025,,2025,2025-03-06,
Daly_Pa,Pa,Daly,19/03/2025,,2025,2025-03-19,
Daly_Pa,Pa,Daly,20/03/2025,,2025,2025-03-20,
Daly_Pa,Pa,Daly,25/03/2025,,2025,2025-03-25,
Daly_Pa,Pa,Daly,26/03/2025,,2025,2025-03-26,
Daly_Pa,Pa,Daly,27/03/2025,,2025,2025-03-27,
Daly_Pa,Pa,Daly,01/04/2025,,2025,2025-04-01,
Daly_Pa,Pa,Daly,02/04/2025,,2025,2025-04-02,
Daly_Pa,Pa,Daly,03/04/2025,,2025,2025-04-03,
Daly_Pa,Pa,Daly,08/04/2025,,2025,2025-04-08,
Daly_Pa,Pa,Daly,09/04/2025,,2025,2025-04-09,
Daly_Pa,Pa,Daly,10/04/2025,,2025,2025-04-10,
Daly_Pa,Pa,Daly,29/04/2025,,2025,2025-04-29,
Daly_Pa,Pa,Daly,30/04/2025,,2025,2025-04-30,
Daly_Pa,Pa,Daly,01/05/2025,,2025,2025-05-01,
Daly_Pa,Pa,Daly,07/05/2025,,2025,2025-05-07,
Daly_Pa,Pa,Daly,08/05/2025,,2025,2025-05-08,
Daly_Pa,Pa,Daly,13/05/2025,,2025,2025-05-13,
Daly_Pa,Pa,Daly,14/05/2025,,2025,2025-05-14,
Daly_Pa,Pa,Daly,15/05/2025,,2025,2025-05-15,
Daly_Pa,Pa,Daly,20/05/2025,,2025,2025-05-20,
Daly_Pa,Pa,Daly,21/05/2025,,2025,2025-05-21,
Daly_Pa,Pa,Daly,22/05/2025,,2025,2025-05-22,
Daly_Pa,Pa,Daly,27/05/2025,,2025,2025-05-27,
Daly_Pa,Pa,Daly,28/05/2025,,2025,2025-05-28,
Daly_Pa,Pa,Daly,29/05/2025,,2025,2025-05-29,
Daly_Pa,Pa,Daly,10/06/2025,,2025,2025-06-10,
Daly_Pa,Pa,Daly,11/06/2025,,2025,2025-06-11,
Daly_Pa,Pa,Daly,12/06/2025,,2025,2025-06-12,
Daly_Pa,Pa,Daly,17/06/2025,,2025,2025-06-17,
Daly_Pa,Pa,Daly,18/06/2025,,2025,2025-06-18,
Daly_Pa,Pa,Daly,24/06/2025,,2025,2025-06-24,
Daly_Pa,Pa,Daly,25/06/2025,,2025,2025-06-25,
Daly_Pa,Pa,Daly,26/06/2025,,2025,2025-06-26,
Daly_Pa,Pa,Daly,01/07/2025,,2025,2025-07-01,
Daly_Pa,Pa,Daly,02/07/2025,,2025,2025-07-02,
Daly_Pa,Pa,Daly,03/07/2025,,2025,2025-07-03,
Daly_Pa,Pa,Daly,08/07/2025,,2025,2025-07-08,
Daly_Pa,Pa,Daly,09/07/2025,,2025,2025-07-09,
Daly_Pa,Pa,Daly,10/07/2025,,2025,2025-07-10,
Daly_Pa,Pa,Daly,15/07/2025,,2025,2025-07-15,
Daly_Pa,Pa,Daly,16/07/2025,,2025,2025-07-16,
Daly_Pa,Pa,Daly,17/07/2025,,2025,2025-07-17,
Daly_Pa,Pa,Daly,17/09/2025,,2025,2025-09-17,
Daly_Pa,Pa,Daly,18/09/2025,,2025,2025-09-18,
Daly_Pa,Pa,Daly,23/09/2025,,2025,2025-09-23,
Daly_Pa,Pa,Daly,24/09/2025,,2025,2025-09-24,
Daly_Pa,Pa,Daly,25/09/2025,,2025,2025-09-25,
Daly_Pa,Pa,Daly,30/09/2025,,2025,2025-09-30,
Daly_Pa,Pa,Daly,01/10/2025,,2025,2025-10-01,
Daly_Pa,Pa,Daly,02/10/2025,,2025,2025-10-02,
Daly_Pa,Pa,Daly,07/10/2025,,2025,2025-10-07,
Daly_Pa,Pa,Daly,08/10/2025,,2025,2025-10-08,
Daly_Pa,Pa,Daly,09/10/2025,,2025,2025-10-09,
Daly_Pa,Pa,Daly,14/10/2025,,2025,2025-10-14,
Daly_Pa,Pa,Daly,15/10/2025,,2025,2025-10-15,
Daly_Pa,Pa,Daly,16/10/2025,,2025,2025-10-16,
Daly_Pa,Pa,Daly,21/10/2025,,2025,2025-10-21,
Daly_Pa,Pa,Daly,22/10/2025,,2025,2025-10-22,
Daly_Pa,Pa,Daly,23/10/2025,,2025,2025-10-23,
Daly_Pa,Pa,Daly,04/11/2025,,2025,2025-11-04,
Daly_Pa,Pa,Daly,05/11/2025,,2025,2025-11-05,
Daly_Pa,Pa,Daly,06/11/2025,,2025,2025-11-06,
Daly_Pa,Pa,Daly,12/11/2025,,2025,2025-11-12,
Daly_Pa,Pa,Daly,13/11/2025,,2025,2025-11-13,
Daly_Pa,Pa,Daly,18/11/2025,,2025,2025-11-18,
Daly_Pa,Pa,Daly,19/11/2025,,2025,2025-11-19,
Daly_Pa,Pa,Daly,20/11/2025,,2025,2025-11-20,
Daly_Pa,Pa,Daly,25/11/2025,,2025,2025-11-25,
Daly_Pa,Pa,Daly,26/11/2025,,2025,2025-11-26,
Daly_Pa,Pa,Daly,27/11/2025,,2025,2025-11-27,
Daly_Pa,Pa,Daly,03/12/2025,,2025,2025-12-03,
Daly_Pa,Pa,Daly,04/12/2025,,2025,2025-12-04,
Daly_Pa,Pa,Daly,09/12/2025,,2025,2025-12-09,
Daly_Pa,Pa,Daly,10/12/2025,,2025,2025-12-10,
Daly_Pa,Pa,Daly,11/12/2025,,2025,2025-12-11,
Daly_Pa,Pa,Daly,16/12/2025,,2025,2025-12-16,
Daly_Pa,Pa,Daly,,06/01/2025,2025,,2025-01-06
Daly_Pa,Pa,Daly,,07/01/2025,2025,,2025-01-07
Daly_Pa,Pa,Daly,,14/01/2025,2025,,2025-01-14
Daly_Pa,Pa,Daly,,21/01/2025,2025,,2025-01-21
Daly_Pa,Pa,Daly,,28/01/2025,2025,,2025-01-28
Daly_Pa,Pa,Daly,,29/01/2025,2025,,2025-01-29
Daly_Pa,Pa,Daly,,04/02/2025,2025,,2025-02-04
Daly_Pa,Pa,Daly,,12/03/2025,2025,,2025-03-12
Daly_Pa,Pa,Daly,,21/03/2025,2025,,2025-03-21
Daly_Pa,Pa,Daly,,24/03/2025,2025,,2025-03-24
Daly_Pa,Pa,Daly,,04/04/2025,2025,,2025-04-04
Daly_Pa,Pa,Daly,,16/04/2025,2025,,2025-04-16
Daly_Pa,Pa,Daly,,17/04/2025,2025,,2025-04-17
Daly_Pa,Pa,Daly,,23/04/2025,2025,,2025-04-23
Daly_Pa,Pa,Daly,,28/04/2025,2025,,2025-04-28
Daly_Pa,Pa,Daly,,23/05/2025,2025,,2025-05-23
Daly_Pa,Pa,Daly,,05/06/2025,2025,,2025-06-05
Daly_Pa,Pa,Daly,,06/06/2025,2025,,2025-06-06
Daly_Pa,Pa,Daly,,07/07/2025,2025,,2025-07-07
Daly_Pa,Pa,Daly,,11/07/2025,2025,,2025-07-11
Daly_Pa,Pa,Daly,,07/08/2025,2025,,2025-08-07
Daly_Pa,Pa,Daly,,08/08/2025,2025,,2025-08-08
Daly_Pa,Pa,Daly,,25/08/2025,2025,,2025-08-25
Daly_Pa,Pa,Daly,,08/09/2025,2025,,2025-09-08
Daly_Pa,Pa,Daly,,09/09/2025,2025,,2025-09-09
Daly_Pa,Pa,Daly,,11/11/2025,2025,,2025-11-11
Daly_Pa,Pa,Daly,,14/11/2025,2025,,2025-11-14
Daly_Pa,Pa,Daly,,17/11/2025,2025,,2025-11-17
Daly_Pa,Pa,Daly,,17/12/2025,2025,,2025-12-17
Daly_Pa,Pa,Daly,13/01/2026,,2026,2026-01-13,
Daly_Pa,Pa,Daly,14/01/2026,,2026,2026-01-14,
Daly_Pa,Pa,Daly,15/01/2026,,2026,2026-01-15,
Daly_Pa,Pa,Daly,20/01/2026,,2026,2026-01-20,
Daly_Pa,Pa,Daly,21/01/2026,,2026,2026-01-21,
Daly_Pa,Pa,Daly,22/01/2026,,2026,2026-01-22,
Daly_Pa,Pa,Daly,27/01/2026,,2026,2026-01-27,
Daly_Pa,Pa,Daly,28/01/2026,,2026,2026-01-28,
Daly_Pa,Pa,Daly,29/01/2026,,2026,2026-01-29,
Daly_Pa,Pa,Daly,04/02/2026,,2026,2026-02-04,
Daly_Pa,Pa,Daly,05/02/2026,,2026,2026-02-05,
Daly_Pa,Pa,Daly,10/02/2026,,2026,2026-02-10,
Daly_Pa,Pa,Daly,11/02/2026,,2026,2026-02-11,
Daly_Pa,Pa,Daly,12/02/2026,,2026,2026-02-12,
Daly_Pa,Pa,Daly,17/02/2026,,2026,2026-02-17,
Daly_Pa,Pa,Daly,18/02/2026,,2026,2026-02-18,
Daly_Pa,Pa,Daly,19/02/2026,,2026,2026-02-19,
Daly_Pa,Pa,Daly,24/02/2026,,2026,2026-02-24,
Daly_Pa,Pa,Daly,25/02/2026,,2026,2026-02-25,
Daly_Pa,Pa,Daly,26/02/2026,,2026,2026-02-26,
Daly_Pa,Pa,Daly,03/03/2026,,2026,2026-03-03,
Daly_Pa,Pa,Daly,04/03/2026,,2026,2026-03-04,
Daly_Pa,Pa,Daly,05/03/2026,,2026,2026-03-05,
Daly_Pa,Pa,Daly,18/03/2026,,2026,2026-03-18,
Daly_Pa,Pa,Daly,19/03/2026,,2026,2026-03-19,
Daly_Pa,Pa,Daly,24/03/2026,,2026,2026-03-24,
Daly_Pa,Pa,Daly,25/03/2026,,2026,2026-03-25,
Daly_Pa,Pa,Daly,26/03/2026,,2026,2026-03-26,
Daly_Pa,Pa,Daly,,07/01/2026,2026,,2026-01-07
Daly_Pa,Pa,Daly,,08/01/2026,2026,,2026-01-08
Daly_Pa,Pa,Daly,,03/02/2026,2026,,2026-02-03
Daly_Pa,Pa,Daly,,20/02/2026,2026,,2026-02-20
Dempsey_Aisling,Aisling,Dempsey,18/12/2024,,2024,2024-12-18,
Dempsey_Aisling,Aisling,Dempsey,,03/12/2024,2024,,2024-12-03
Dempsey_Aisling,Aisling,Dempsey,,06/12/2024,2024,,2024-12-06
Dempsey_Aisling,Aisling,Dempsey,,10/12/2024,2024,,2024-12-10
Dempsey_Aisling,Aisling,Dempsey,,17/12/2024,2024,,2024-12-17
Dempsey_Aisling,Aisling,Dempsey,22/01/2025,,2025,2025-01-22,
Dempsey_Aisling,Aisling,Dempsey,23/01/2025,,2025,2025-01-23,
Dempsey_Aisling,Aisling,Dempsey,05/02/2025,,2025,2025-02-05,
Dempsey_Aisling,Aisling,Dempsey,06/02/2025,,2025,2025-02-06,
Dempsey_Aisling,Aisling,Dempsey,11/02/2025,,2025,2025-02-11,
Dempsey_Aisling,Aisling,Dempsey,12/02/2025,,2025,2025-02-12,
Dempsey_Aisling,Aisling,Dempsey,13/02/2025,,2025,2025-02-13,
Dempsey_Aisling,Aisling,Dempsey,18/02/2025,,2025,2025-02-18,
Dempsey_Aisling,Aisling,Dempsey,19/02/2025,,2025,2025-02-19,
Dempsey_Aisling,Aisling,Dempsey,20/02/2025,,2025,2025-02-20,
Dempsey_Aisling,Aisling,Dempsey,25/02/2025,,2025,2025-02-25,
Dempsey_Aisling,Aisling,Dempsey,26/02/2025,,2025,2025-02-26,
Dempsey_Aisling,Aisling,Dempsey,27/02/2025,,2025,2025-02-27,
Dempsey_Aisling,Aisling,Dempsey,04/03/2025,,2025,2025-03-04,
Dempsey_Aisling,Aisling,Dempsey,05/03/2025,,2025,2025-03-05,
Dempsey_Aisling,Aisling,Dempsey,19/03/2025,,2025,2025-03-19,
Dempsey_Aisling,Aisling,Dempsey,20/03/2025,,2025,2025-03-20,
Dempsey_Aisling,Aisling,Dempsey,25/03/2025,,2025,2025-03-25,
Dempsey_Aisling,Aisling,Dempsey,26/03/2025,,2025,2025-03-26,
Dempsey_Aisling,Aisling,Dempsey,27/03/2025,,2025,2025-03-27,
Dempsey_Aisling,Aisling,Dempsey,01/04/2025,,2025,2025-04-01,
Dempsey_Aisling,Aisling,Dempsey,02/04/2025,,2025,2025-04-02,
Dempsey_Aisling,Aisling,Dempsey,03/04/2025,,2025,2025-04-03,
Dempsey_Aisling,Aisling,Dempsey,08/04/2025,,2025,2025-04-08,
Dempsey_Aisling,Aisling,Dempsey,09/04/2025,,2025,2025-04-09,
Dempsey_Aisling,Aisling,Dempsey,10/04/2025,,2025,2025-04-10,
Dempsey_Aisling,Aisling,Dempsey,29/04/2025,,2025,2025-04-29,
Dempsey_Aisling,Aisling,Dempsey,30/04/2025,,2025,2025-04-30,
Dempsey_Aisling,Aisling,Dempsey,01/05/2025,,2025,2025-05-01,
Dempsey_Aisling,Aisling,Dempsey,07/05/2025,,2025,2025-05-07,
Dempsey_Aisling,Aisling,Dempsey,08/05/2025,,2025,2025-05-08,
Dempsey_Aisling,Aisling,Dempsey,13/05/2025,,2025,2025-05-13,
Dempsey_Aisling,Aisling,Dempsey,14/05/2025,,2025,2025-05-14,
Dempsey_Aisling,Aisling,Dempsey,15/05/2025,,2025,2025-05-15,
Dempsey_Aisling,Aisling,Dempsey,20/05/2025,,2025,2025-05-20,
Dempsey_Aisling,Aisling,Dempsey,21/05/2025,,2025,2025-05-21,
Dempsey_Aisling,Aisling,Dempsey,22/05/2025,,2025,2025-05-22,
Dempsey_Aisling,Aisling,Dempsey,27/05/2025,,2025,2025-05-27,
Dempsey_Aisling,Aisling,Dempsey,28/05/2025,,2025,2025-05-28,
Dempsey_Aisling,Aisling,Dempsey,29/05/2025,,2025,2025-05-29,
Dempsey_Aisling,Aisling,Dempsey,10/06/2025,,2025,2025-06-10,
Dempsey_Aisling,Aisling,Dempsey,11/06/2025,,2025,2025-06-11,
Dempsey_Aisling,Aisling,Dempsey,12/06/2025,,2025,2025-06-12,
Dempsey_Aisling,Aisling,Dempsey,17/06/2025,,2025,2025-06-17,
Dempsey_Aisling,Aisling,Dempsey,18/06/2025,,2025,2025-06-18,
Dempsey_Aisling,Aisling,Dempsey,19/06/2025,,2025,2025-06-19,
Dempsey_Aisling,Aisling,Dempsey,24/06/2025,,2025,2025-06-24,
Dempsey_Aisling,Aisling,Dempsey,25/06/2025,,2025,2025-06-25,
Dempsey_Aisling,Aisling,Dempsey,26/06/2025,,2025,2025-06-26,
Dempsey_Aisling,Aisling,Dempsey,01/07/2025,,2025,2025-07-01,
Dempsey_Aisling,Aisling,Dempsey,02/07/2025,,2025,2025-07-02,
Dempsey_Aisling,Aisling,Dempsey,03/07/2025,,2025,2025-07-03,
Dempsey_Aisling,Aisling,Dempsey,08/07/2025,,2025,2025-07-08,
Dempsey_Aisling,Aisling,Dempsey,09/07/2025,,2025,2025-07-09,
Dempsey_Aisling,Aisling,Dempsey,10/07/2025,,2025,2025-07-10,
Dempsey_Aisling,Aisling,Dempsey,15/07/2025,,2025,2025-07-15,
Dempsey_Aisling,Aisling,Dempsey,16/07/2025,,2025,2025-07-16,
Dempsey_Aisling,Aisling,Dempsey,17/07/2025,,2025,2025-07-17,
Dempsey_Aisling,Aisling,Dempsey,17/09/2025,,2025,2025-09-17,
Dempsey_Aisling,Aisling,Dempsey,23/09/2025,,2025,2025-09-23,
Dempsey_Aisling,Aisling,Dempsey,24/09/2025,,2025,2025-09-24,
Dempsey_Aisling,Aisling,Dempsey,30/09/2025,,2025,2025-09-30,
Dempsey_Aisling,Aisling,Dempsey,01/10/2025,,2025,2025-10-01,
Dempsey_Aisling,Aisling,Dempsey,02/10/2025,,2025,2025-10-02,
Dempsey_Aisling,Aisling,Dempsey,07/10/2025,,2025,2025-10-07,
Dempsey_Aisling,Aisling,Dempsey,08/10/2025,,2025,2025-10-08,
Dempsey_Aisling,Aisling,Dempsey,09/10/2025,,2025,2025-10-09,
Dempsey_Aisling,Aisling,Dempsey,14/10/2025,,2025,2025-10-14,
Dempsey_Aisling,Aisling,Dempsey,15/10/2025,,2025,2025-10-15,
Dempsey_Aisling,Aisling,Dempsey,16/10/2025,,2025,2025-10-16,
Dempsey_Aisling,Aisling,Dempsey,21/10/2025,,2025,2025-10-21,
Dempsey_Aisling,Aisling,Dempsey,22/10/2025,,2025,2025-10-22,
Dempsey_Aisling,Aisling,Dempsey,04/11/2025,,2025,2025-11-04,
Dempsey_Aisling,Aisling,Dempsey,05/11/2025,,2025,2025-11-05,
Dempsey_Aisling,Aisling,Dempsey,06/11/2025,,2025,2025-11-06,
Dempsey_Aisling,Aisling,Dempsey,12/11/2025,,2025,2025-11-12,
Dempsey_Aisling,Aisling,Dempsey,13/11/2025,,2025,2025-11-13,
Dempsey_Aisling,Aisling,Dempsey,18/11/2025,,2025,2025-11-18,
Dempsey_Aisling,Aisling,Dempsey,19/11/2025,,2025,2025-11-19,
Dempsey_Aisling,Aisling,Dempsey,20/11/2025,,2025,2025-11-20,
Dempsey_Aisling,Aisling,Dempsey,25/11/2025,,2025,2025-11-25,
Dempsey_Aisling,Aisling,Dempsey,26/11/2025,,2025,2025-11-26,
Dempsey_Aisling,Aisling,Dempsey,27/11/2025,,2025,2025-11-27,
Dempsey_Aisling,Aisling,Dempsey,02/12/2025,,2025,2025-12-02,
Dempsey_Aisling,Aisling,Dempsey,03/12/2025,,2025,2025-12-03,
Dempsey_Aisling,Aisling,Dempsey,04/12/2025,,2025,2025-12-04,
Dempsey_Aisling,Aisling,Dempsey,09/12/2025,,2025,2025-12-09,
Dempsey_Aisling,Aisling,Dempsey,10/12/2025,,2025,2025-12-10,
Dempsey_Aisling,Aisling,Dempsey,11/12/2025,,2025,2025-12-11,
Dempsey_Aisling,Aisling,Dempsey,16/12/2025,,2025,2025-12-16,
Dempsey_Aisling,Aisling,Dempsey,,07/01/2025,2025,,2025-01-07
Dempsey_Aisling,Aisling,Dempsey,,09/01/2025,2025,,2025-01-09
Dempsey_Aisling,Aisling,Dempsey,,15/01/2025,2025,,2025-01-15
Dempsey_Aisling,Aisling,Dempsey,,16/01/2025,2025,,2025-01-16
Dempsey_Aisling,Aisling,Dempsey,,21/01/2025,2025,,2025-01-21
Dempsey_Aisling,Aisling,Dempsey,,29/01/2025,2025,,2025-01-29
Dempsey_Aisling,Aisling,Dempsey,,30/01/2025,2025,,2025-01-30
Dempsey_Aisling,Aisling,Dempsey,,31/01/2025,2025,,2025-01-31
Dempsey_Aisling,Aisling,Dempsey,,04/02/2025,2025,,2025-02-04
Dempsey_Aisling,Aisling,Dempsey,,24/04/2025,2025,,2025-04-24
Dempsey_Aisling,Aisling,Dempsey,,16/06/2025,2025,,2025-06-16
Dempsey_Aisling,Aisling,Dempsey,,23/06/2025,2025,,2025-06-23
Dempsey_Aisling,Aisling,Dempsey,,05/08/2025,2025,,2025-08-05
Dempsey_Aisling,Aisling,Dempsey,,06/08/2025,2025,,2025-08-06
Dempsey_Aisling,Aisling,Dempsey,,15/08/2025,2025,,2025-08-15
Dempsey_Aisling,Aisling,Dempsey,,28/08/2025,2025,,2025-08-28
Dempsey_Aisling,Aisling,Dempsey,,03/09/2025,2025,,2025-09-03
Dempsey_Aisling,Aisling,Dempsey,,09/09/2025,2025,,2025-09-09
Dempsey_Aisling,Aisling,Dempsey,,10/09/2025,2025,,2025-09-10
Dempsey_Aisling,Aisling,Dempsey,,10/10/2025,2025,,2025-10-10
Dempsey_Aisling,Aisling,Dempsey,,28/10/2025,2025,,2025-10-28
Dempsey_Aisling,Aisling,Dempsey,,30/10/2025,2025,,2025-10-30
Dempsey_Aisling,Aisling,Dempsey,,11/11/2025,2025,,2025-11-11
Dempsey_Aisling,Aisling,Dempsey,,14/11/2025,2025,,2025-11-14
Dempsey_Aisling,Aisling,Dempsey,,24/11/2025,2025,,2025-11-24
Dempsey_Aisling,Aisling,Dempsey,,28/11/2025,2025,,2025-11-28
Dempsey_Aisling,Aisling,Dempsey,,05/12/2025,2025,,2025-12-05
Dempsey_Aisling,Aisling,Dempsey,,08/12/2025,2025,,2025-12-08
Dempsey_Aisling,Aisling,Dempsey,,17/12/2025,2025,,2025-12-17
Dempsey_Aisling,Aisling,Dempsey,,18/12/2025,2025,,2025-12-18
Dempsey_Aisling,Aisling,Dempsey,13/01/2026,,2026,2026-01-13,
Dempsey_Aisling,Aisling,Dempsey,14/01/2026,,2026,2026-01-14,
Dempsey_Aisling,Aisling,Dempsey,15/01/2026,,2026,2026-01-15,
Dempsey_Aisling,Aisling,Dempsey,20/01/2026,,2026,2026-01-20,
Dempsey_Aisling,Aisling,Dempsey,21/01/2026,,2026,2026-01-21,
Dempsey_Aisling,Aisling,Dempsey,22/01/2026,,2026,2026-01-22,
Dempsey_Aisling,Aisling,Dempsey,29/01/2026,,2026,2026-01-29,
Dempsey_Aisling,Aisling,Dempsey,04/02/2026,,2026,2026-02-04,
Dempsey_Aisling,Aisling,Dempsey,05/02/2026,,2026,2026-02-05,
Dempsey_Aisling,Aisling,Dempsey,10/02/2026,,2026,2026-02-10,
Dempsey_Aisling,Aisling,Dempsey,11/02/2026,,2026,2026-02-11,
Dempsey_Aisling,Aisling,Dempsey,12/02/2026,,2026,2026-02-12,
Dempsey_Aisling,Aisling,Dempsey,17/02/2026,,2026,2026-02-17,
Dempsey_Aisling,Aisling,Dempsey,18/02/2026,,2026,2026-02-18,
Dempsey_Aisling,Aisling,Dempsey,19/02/2026,,2026,2026-02-19,
Dempsey_Aisling,Aisling,Dempsey,25/02/2026,,2026,2026-02-25,
Dempsey_Aisling,Aisling,Dempsey,26/02/2026,,2026,2026-02-26,
Dempsey_Aisling,Aisling,Dempsey,03/03/2026,,2026,2026-03-03,
Dempsey_Aisling,Aisling,Dempsey,04/03/2026,,2026,2026-03-04,
Dempsey_Aisling,Aisling,Dempsey,05/03/2026,,2026,2026-03-05,
Dempsey_Aisling,Aisling,Dempsey,18/03/2026,,2026,2026-03-18,
Dempsey_Aisling,Aisling,Dempsey,19/03/2026,,2026,2026-03-19,
Dempsey_Aisling,Aisling,Dempsey,24/03/2026,,2026,2026-03-24,
Dempsey_Aisling,Aisling,Dempsey,25/03/2026,,2026,2026-03-25,
Dempsey_Aisling,Aisling,Dempsey,26/03/2026,,2026,2026-03-26,
Dempsey_Aisling,Aisling,Dempsey,,30/01/2026,2026,,2026-01-30
Dempsey_Aisling,Aisling,Dempsey,,27/02/2026,2026,,2026-02-27
Dempsey_Aisling,Aisling,Dempsey,,13/03/2026,2026,,2026-03-13
Dempsey_Aisling,Aisling,Dempsey,,27/03/2026,2026,,2026-03-27
Dempsey_Aisling,Aisling,Dempsey,,31/03/2026,2026,,2026-03-31
