local_authority,councillor,year,period,category,value,unit,source_url
Dublin City,Miche�l MacDonncha,2024,2024-Dec,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Dec,total_payment,735.23,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Dec,travel_subsistence,655.23,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Dec,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,deductions,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,meetings_attended,3.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,total_payment,391.07,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,training,-35.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,travel_subsistence,346.07,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Feb,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,deductions,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,meetings_attended,3.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,prior_year_adjustment,95.92,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,total_payment,521.99,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,travel_subsistence,346.07,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jan,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jul,meetings_attended,3.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jul,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jul,total_payment,2567.9,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jul,travel_subsistence,581.4,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jul,vouched_expenses,1906.5,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jun,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jun,total_payment,490.67,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jun,travel_subsistence,410.67,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Jun,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,deductions,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,meetings_attended,1.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,total_payment,497.64,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,training,30.04,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,travel_subsistence,387.6,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Mar,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-May,meetings_attended,4.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-May,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-May,total_payment,573.73,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-May,travel_subsistence,493.73,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-May,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Nov,meetings_attended,2.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Nov,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Nov,total_payment,565.87,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Nov,travel_subsistence,55.37,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Nov,vouched_expenses,430.5,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Oct,meetings_attended,3.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Oct,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Oct,total_payment,366.09,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Oct,travel_subsistence,286.09,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Oct,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Sep,meetings_attended,3.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Sep,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Sep,total_payment,578.34,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Sep,travel_subsistence,498.34,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,Miche�l MacDonncha,2024,2024-Sep,vouched_expenses,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Apr,deductions,0.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Apr,meetings_attended,2.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Apr,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Apr,total_payment,891.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Apr,travel_subsistence,461.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Apr,vouched_expenses,350.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Aug,meetings_attended,0.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Aug,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Aug,total_payment,891.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Aug,travel_subsistence,461.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Aug,vouched_expenses,350.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Feb,deductions,112.99,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Feb,meetings_attended,4.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Feb,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Feb,total_payment,778.44,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Feb,travel_subsistence,461.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Feb,vouched_expenses,350.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,deductions,112.99,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,meetings_attended,3.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,prior_year_adjustment,593.35,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,total_payment,1371.79,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,travel_subsistence,461.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jan,vouched_expenses,350.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jul,meetings_attended,2.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jul,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jul,total_payment,891.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jul,travel_subsistence,461.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jul,vouched_expenses,350.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jun,petty_cash,80.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jun,total_payment,891.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jun,travel_subsistence,461.43,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Jun,vouched_expenses,350.0,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Mar,deductions,112.99,EUR,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
Dublin City,M�ire Devine,2024,2024-Mar,meetings_attended,2.0,meetings,https://data.smartdublin.ie/dataset/dde09824-b93d-43e9-a92b-a8645b89a9f2/resource/5a2b3568-3ff0-41bf-8363-653bb5dc86c1/download/councillor-expenses-payments-2024.csv
