constituency_slug,constituency_name,candidate_slug,candidate_name,candidate_page_url,doc_type,doc_label,pdf_url,media_id
335e0-dublin-south-central,Dublin South Central,91267-devine-maire,"Devine, Máire",https://www.sipo.ie/en/collection/91267-devine-maire/,expense_statement,"Devine, Máire - GE 2024 Expense Statement",https://assets.sipo.ie/media/284248/f0967baa-c796-469a-bed0-2df0ef6c8e20.pdf,284248
335e0-dublin-south-central,Dublin South Central,9c61e-sutcliffe-philip,"Sutcliffe, Philip",https://www.sipo.ie/en/collection/9c61e-sutcliffe-philip/,donation_statement,"Sutcliffe, Philip - GE 2024 Donation Statement",https://assets.sipo.ie/media/285694/fff0829e-19d7-4d5a-810a-a51f854bc7bd.pdf,285694
335e0-dublin-south-central,Dublin South Central,9c61e-sutcliffe-philip,"Sutcliffe, Philip",https://www.sipo.ie/en/collection/9c61e-sutcliffe-philip/,expense_statement,"Sutcliffe, Philip - GE 2024 Expense Statement",https://assets.sipo.ie/media/285696/17005006-628e-472d-ba97-61f4cced5b58.pdf,285696
335e0-dublin-south-central,Dublin South Central,b2503-kearney-mary-seery,"Kearney, Mary Seery",https://www.sipo.ie/en/collection/b2503-kearney-mary-seery/,donation_statement,"Kearney, Mary Seery GE 2024 Donation Statement",https://assets.sipo.ie/media/285349/53f92a56-5e03-49ec-8c6c-6854a84b6fac.pdf,285349
335e0-dublin-south-central,Dublin South Central,b2503-kearney-mary-seery,"Kearney, Mary Seery",https://www.sipo.ie/en/collection/b2503-kearney-mary-seery/,expense_statement,"Kearney, Mary Seery GE 2024 Expense Statement",https://assets.sipo.ie/media/285348/8ce64607-e4df-443f-9dac-d35560c2cda7.pdf,285348
335e0-dublin-south-central,Dublin South Central,c0354-cummins-jen,"Cummins, Jen",https://www.sipo.ie/en/collection/c0354-cummins-jen/,expense_statement,"Cummins, Jen - GE 2024 Expense Statement",https://assets.sipo.ie/media/285021/046aae18-bcf2-459d-9805-88badd022871.pdf,285021
335e0-dublin-south-central,Dublin South Central,c22e2-de-nortuin-hazel,"De Nortúin, Hazel",https://www.sipo.ie/en/collection/c22e2-de-nortuin-hazel/,donation_statement,"De Nortúin, Hazel - GE 2024 Donation Statement",https://assets.sipo.ie/media/285205/db2501c4-220e-4334-b08f-73bbb54baa0f.pdf,285205
335e0-dublin-south-central,Dublin South Central,c22e2-de-nortuin-hazel,"De Nortúin, Hazel",https://www.sipo.ie/en/collection/c22e2-de-nortuin-hazel/,expense_statement,"De Nortúin, Hazel - GE 2024 Expense Statement",https://assets.sipo.ie/media/285206/40bca5de-2312-4536-9f80-c7f921164e3a.pdf,285206
335e0-dublin-south-central,Dublin South Central,dde81-ward-barry,"Ward, Barry",https://www.sipo.ie/en/collection/dde81-ward-barry/,expense_statement,"Ward, Barry - GE 2024 Expense Statement",https://assets.sipo.ie/media/285736/8c7a7c8a-090d-4c2d-9ba9-f79c889f0613.pdf,285736
335e0-dublin-south-central,Dublin South Central,e6459-ahearne-jina,"Ahearne, Jina",https://www.sipo.ie/en/collection/e6459-ahearne-jina/,donation_statement,"Ahearne, Jina - GE 2024 Donation Statement",https://assets.sipo.ie/media/284599/53d1f2b5-152a-4738-9124-5177a455cfc8.pdf,284599
335e0-dublin-south-central,Dublin South Central,e6459-ahearne-jina,"Ahearne, Jina",https://www.sipo.ie/en/collection/e6459-ahearne-jina/,expense_statement,"Ahearne, Jina - GE 2024 Expense Statement",https://assets.sipo.ie/media/284600/c9158105-7a7e-4c65-83f5-8868b9facc92.pdf,284600
335e0-dublin-south-central,Dublin South Central,ea950-o-snodaigh-aengus,"Ó Snodaigh, Aengus",https://www.sipo.ie/en/collection/ea950-o-snodaigh-aengus/,expense_statement,"Ó Snodaigh, Aengus - GE 2024 Expense Statement",https://assets.sipo.ie/media/284250/15877298-afe8-46fa-8576-d5f967b1f14e.pdf,284250
335e0-dublin-south-central,Dublin South Central,f6445-webster-doleres,"Webster, Dolores",https://www.sipo.ie/en/collection/f6445-webster-doleres/,donation_statement,"Webster, Dolores - GE 2024 Donation Statement",https://assets.sipo.ie/media/285121/9d16bf20-e439-440d-b201-d760ba86d69b.pdf,285121
335e0-dublin-south-central,Dublin South Central,f6445-webster-doleres,"Webster, Dolores",https://www.sipo.ie/en/collection/f6445-webster-doleres/,expense_statement,"Webster, Dolores - GE 2024 Expense Statement",https://assets.sipo.ie/media/285862/49d584ed-f260-4cb9-96a6-bbb2e7abcd8c.pdf,285862
335e0-dublin-south-central,Dublin South Central,ffae5-doolan-daithi,"Doolan, Daithí",https://www.sipo.ie/en/collection/ffae5-doolan-daithi/,donation_statement,"Doolan, Daithí - GE2024 Donation Statement",https://assets.sipo.ie/media/285836/c425b7bf-6e24-40c0-88f5-8d9bf50444ea.pdf,285836
335e0-dublin-south-central,Dublin South Central,ffae5-doolan-daithi,"Doolan, Daithí",https://www.sipo.ie/en/collection/ffae5-doolan-daithi/,expense_statement,"Doolan, Daithí - GE 2024 Expense Statement",https://assets.sipo.ie/media/284305/f619fc5b-90bf-45ca-91df-6b7b40e46ab7.pdf,284305
3441a-sligo-leitrim,Sligo Leitrim,04db9-cosgrove-nessa,"Cosgrove, Nessa",https://www.sipo.ie/en/collection/04db9-cosgrove-nessa/,expense_statement,"Cosgrove, Nessa - GE 2024 Expense Statement",https://assets.sipo.ie/media/283985/57d6f6eb-e9d2-4b31-87f3-8f1bd4530c4f.pdf,283985
3441a-sligo-leitrim,Sligo Leitrim,15422-harkin-marian,"Harkin, Marian",https://www.sipo.ie/en/collection/15422-harkin-marian/,expense_statement,"Harkin, Marian - GE 2024 Expense Statement",https://assets.sipo.ie/media/283989/92d97925-4e82-4831-8749-c4e88602fb2b.pdf,283989
3441a-sligo-leitrim,Sligo Leitrim,16eb4-candon-molly,"Candon, Molly",https://www.sipo.ie/en/collection/16eb4-candon-molly/,donation_statement,"Candon, Molly - GE2024 Donation Statement",https://assets.sipo.ie/media/285967/c7c9986b-5557-43a5-b409-4386cbf08c46.pdf,285967
3441a-sligo-leitrim,Sligo Leitrim,16eb4-candon-molly,"Candon, Molly",https://www.sipo.ie/en/collection/16eb4-candon-molly/,expense_statement,"Candon, Molly - GE 2024 Expense Statement",https://assets.sipo.ie/media/285966/2efacd9c-790a-41f5-add2-97d84b355e7a.pdf,285966
3441a-sligo-leitrim,Sligo Leitrim,2b47d-scanlon-eamon,"Scanlon, Eamon",https://www.sipo.ie/en/collection/2b47d-scanlon-eamon/,expense_statement,"Scanlon, Eamon GE 2024 Expense Statement",https://assets.sipo.ie/media/283998/2564cd3f-4093-4fb1-82fa-0c6d2dfe26c6.pdf,283998
3441a-sligo-leitrim,Sligo Leitrim,2c1c5-corcoran-caroline,"Corcoran, Caroline",https://www.sipo.ie/en/collection/2c1c5-corcoran-caroline/,donation_statement,"Corcoran, Caroline - GE 2024 Donation Statement",https://assets.sipo.ie/media/284558/4342b837-88bd-4ef7-a924-d2a335953ab7.pdf,284558
3441a-sligo-leitrim,Sligo Leitrim,2c1c5-corcoran-caroline,"Corcoran, Caroline",https://www.sipo.ie/en/collection/2c1c5-corcoran-caroline/,expense_statement,"Corcoran, Caroline - GE 2024 Expense Statement",https://assets.sipo.ie/media/284559/a8c6a574-251b-4a41-90fe-9336c3972da9.pdf,284559
3441a-sligo-leitrim,Sligo Leitrim,3474f-macsharry-edel,"MacSharry, Edel",https://www.sipo.ie/en/collection/3474f-macsharry-edel/,donation_statement,"MacSharry, Edel - GE 2024 Donation Statement",https://assets.sipo.ie/media/283995/fbdc186b-5d6b-4f20-b3c3-aae948ea35ca.pdf,283995
3441a-sligo-leitrim,Sligo Leitrim,3474f-macsharry-edel,"MacSharry, Edel",https://www.sipo.ie/en/collection/3474f-macsharry-edel/,expense_statement,"MacSharry, Edel - GE 2024 Expense Statement",https://assets.sipo.ie/media/283994/7f130e40-f480-4100-867a-ba594a922e90.pdf,283994
3441a-sligo-leitrim,Sligo Leitrim,3b129-kenny-martin,"Kenny, Martin",https://www.sipo.ie/en/collection/3b129-kenny-martin/,expense_statement,"Kenny, Martin - GE 2024 Expense Statement",https://assets.sipo.ie/media/285728/92dfa9c5-4975-4395-9f4b-71798405a64a.pdf,285728
3441a-sligo-leitrim,Sligo Leitrim,6bfbc-feighan-frank,"Feighan, Frank",https://www.sipo.ie/en/collection/6bfbc-feighan-frank/,expense_statement,"Feighan, Frank - GE 2024 Expense Statement",https://assets.sipo.ie/media/283986/fad5279d-279e-4384-b898-88cabb60318e.pdf,283986
3441a-sligo-leitrim,Sligo Leitrim,7eb15-monaghan-graham,"Monaghan, Graham",https://www.sipo.ie/en/collection/7eb15-monaghan-graham/,expense_statement,"Monaghan, Graham - GE 2024 Expenses Statement",https://assets.sipo.ie/media/286049/86c9cc6f-62ef-4e2c-bddf-4ce12a4586a4.pdf,286049
3441a-sligo-leitrim,Sligo Leitrim,8d1f1-macmanus-chris,"MacManus, Chris",https://www.sipo.ie/en/collection/8d1f1-macmanus-chris/,donation_statement,"MacManus, Chris - GE 2024 Donation Statement",https://assets.sipo.ie/media/283991/781468d1-dcdb-4f94-a6cd-72a92082ff04.pdf,283991
3441a-sligo-leitrim,Sligo Leitrim,8d1f1-macmanus-chris,"MacManus, Chris",https://www.sipo.ie/en/collection/8d1f1-macmanus-chris/,expense_statement,"MacManus, Chris - GE 2024 Expense Statement",https://assets.sipo.ie/media/283992/756a4011-92ce-4f49-93d3-98ec02effb04.pdf,283992
3441a-sligo-leitrim,Sligo Leitrim,96177-orourke-paddy,"O'Rourke, Paddy",https://www.sipo.ie/en/collection/96177-orourke-paddy/,donation_statement,"O'Rourke, Paddy - GE 2024 Donation Statement",https://assets.sipo.ie/media/283997/40252a0d-fd76-46af-8045-116d018d8b47.pdf,283997
3441a-sligo-leitrim,Sligo Leitrim,96177-orourke-paddy,"O'Rourke, Paddy",https://www.sipo.ie/en/collection/96177-orourke-paddy/,expense_statement,"O'Rourke, Paddy - GE 2024 Expense Statement",https://assets.sipo.ie/media/283996/b6e19459-e391-483c-911e-fa38b04eebb7.pdf,283996
3441a-sligo-leitrim,Sligo Leitrim,ab6a1-kelly-michael,"Kelly, Michael",https://www.sipo.ie/en/collection/ab6a1-kelly-michael/,donation_statement,"Kelly, Michael - GE2024 Donation Statement",https://assets.sipo.ie/media/285943/5ad61217-db5f-4d26-a2e6-b743c945c652.pdf,285943
3441a-sligo-leitrim,Sligo Leitrim,ab6a1-kelly-michael,"Kelly, Michael",https://www.sipo.ie/en/collection/ab6a1-kelly-michael/,expense_statement,"Kelly, Michael GE 2024 Expense Statement",https://assets.sipo.ie/media/285944/894ca60d-da0f-470e-bccd-b8856c13ca86.pdf,285944
3441a-sligo-leitrim,Sligo Leitrim,c133b-oboyle-gino,"O'Boyle, Gino",https://www.sipo.ie/en/collection/c133b-oboyle-gino/,donation_statement,"O'Boyle, Gino - GE2024 Donation Statement",https://assets.sipo.ie/media/285783/f71fe25b-8557-41d7-b894-95ee41fb2f5e.pdf,285783
3441a-sligo-leitrim,Sligo Leitrim,c133b-oboyle-gino,"O'Boyle, Gino",https://www.sipo.ie/en/collection/c133b-oboyle-gino/,expense_statement,"O'Boyle, Gino - GE 2024 Expense Statement",https://assets.sipo.ie/media/285625/955b2bf9-6c13-4af4-84dd-d507543239f8.pdf,285625
3441a-sligo-leitrim,Sligo Leitrim,e0e2e-gallagher-blaithin,"Gallagher, Blaithín",https://www.sipo.ie/en/collection/e0e2e-gallagher-blaithin/,donation_statement,"Gallagher, Blaithín - GE 2024 Donation Statement",https://assets.sipo.ie/media/283988/e83a7fd2-360c-41f0-96fb-8db287bfe196.pdf,283988
3441a-sligo-leitrim,Sligo Leitrim,e0e2e-gallagher-blaithin,"Gallagher, Blaithín",https://www.sipo.ie/en/collection/e0e2e-gallagher-blaithin/,expense_statement,"Gallagher, Blaithín - GE 2024 Expense Statement",https://assets.sipo.ie/media/283987/293d43d9-8bc1-4195-8572-b4a34c1a4a86.pdf,283987
3441a-sligo-leitrim,Sligo Leitrim,f0a05-clarke-michael,"Clarke, Michael",https://www.sipo.ie/en/collection/f0a05-clarke-michael/,donation_statement,"Clarke, Michael - GE 2024 Donation Statement",https://assets.sipo.ie/media/285560/fd913274-8089-4edc-84aa-68861fee0f8b.pdf,285560
3441a-sligo-leitrim,Sligo Leitrim,f0a05-clarke-michael,"Clarke, Michael",https://www.sipo.ie/en/collection/f0a05-clarke-michael/,expense_statement,"Clarke, Micheal - GE 2024 Expense Statement",https://assets.sipo.ie/media/284576/d64526ea-cd9d-4971-9223-4eb065eda178.pdf,284576
3441a-sligo-leitrim,Sligo Leitrim,f88a9-casserly-marie,"Casserly, Marie",https://www.sipo.ie/en/collection/f88a9-casserly-marie/,donation_statement,"Casserly, Marie- GE2024 Donation Statement",https://assets.sipo.ie/media/285875/bfc3839d-3040-4668-860b-ed826e690712.pdf,285875
3441a-sligo-leitrim,Sligo Leitrim,f88a9-casserly-marie,"Casserly, Marie",https://www.sipo.ie/en/collection/f88a9-casserly-marie/,expense_statement,"Casserly, Marie - GE 2024 Expense Statement",https://assets.sipo.ie/media/284352/58bd7ece-7e13-40ce-beff-362e6640465b.pdf,284352
387f2-wicklow-wexford,Wicklow Wexford,49362-o-suilleabhain-fionntan,"O Súilleabháin, Fionntán",https://www.sipo.ie/en/collection/49362-o-suilleabhain-fionntan/,expense_statement,"O Súilleabháin, Fionntán - GE 2024 Expense Statement",https://assets.sipo.ie/media/284025/b142234b-041a-4917-bd01-376205b12918.pdf,284025
387f2-wicklow-wexford,Wicklow Wexford,76191-okeeffe-aislinn,"O'Keeffe, Aislinn",https://www.sipo.ie/en/collection/76191-okeeffe-aislinn/,donation_statement,"O'Keeffe, Aislinn - GE 2024 Donation Statement",https://assets.sipo.ie/media/283949/a8a0f559-0d91-41eb-ad7b-0559eaa728d1.pdf,283949
387f2-wicklow-wexford,Wicklow Wexford,76191-okeeffe-aislinn,"O'Keeffe, Aislinn",https://www.sipo.ie/en/collection/76191-okeeffe-aislinn/,expense_statement,"O'Keeffe, Aislinn - GE 2024 Expense Statement",https://assets.sipo.ie/media/283950/ba462339-f0b3-4565-9156-e93b9dbc77c1.pdf,283950
387f2-wicklow-wexford,Wicklow Wexford,8075f-kennedy-pat,"Kennedy, Pat",https://www.sipo.ie/en/collection/8075f-kennedy-pat/,donation_statement,"Kennedy, Pat - GE 2024 Donation Statement",https://assets.sipo.ie/media/283947/62afb076-1d64-42b4-814c-21154880da69.pdf,283947
387f2-wicklow-wexford,Wicklow Wexford,8075f-kennedy-pat,"Kennedy, Pat",https://www.sipo.ie/en/collection/8075f-kennedy-pat/,expense_statement,"Kennedy, Pat - GE 2024 Expense Statement",https://assets.sipo.ie/media/283993/b4ec237d-8df2-4d6e-9cf2-e412540166c1.pdf,283993
387f2-wicklow-wexford,Wicklow Wexford,89237-leonard-peir,"Leonard, Peir",https://www.sipo.ie/en/collection/89237-leonard-peir/,donation_statement,"Leonard, Peir - GE 2024 Donation Statement",https://assets.sipo.ie/media/285455/ea2f6de8-423f-4c43-af68-2dcebd52ee15.pdf,285455
387f2-wicklow-wexford,Wicklow Wexford,89237-leonard-peir,"Leonard, Peir",https://www.sipo.ie/en/collection/89237-leonard-peir/,expense_statement,"Leonard, Peir - GE 2024 Expense Statement",https://assets.sipo.ie/media/285456/7a06d3a5-edf3-4de7-a20e-64f2c0296d6a.pdf,285456
387f2-wicklow-wexford,Wicklow Wexford,8e5a8-byrne-malcolm,"Byrne, Malcolm",https://www.sipo.ie/en/collection/8e5a8-byrne-malcolm/,expense_statement,"Byrne, Malcolm - GE 2024 Expense Statement",https://assets.sipo.ie/media/283964/a3abb2f6-303f-4b2a-b56d-7920db7177bb.pdf,283964
387f2-wicklow-wexford,Wicklow Wexford,a3b5a-walsh-ann,"Walsh, Ann",https://www.sipo.ie/en/collection/a3b5a-walsh-ann/,donation_statement,"Walsh, Ann - GE 2024 Donation Statement",https://assets.sipo.ie/media/284593/8aada7ae-d223-4e46-b9a6-19b19c4f1891.pdf,284593
387f2-wicklow-wexford,Wicklow Wexford,a3b5a-walsh-ann,"Walsh, Ann",https://www.sipo.ie/en/collection/a3b5a-walsh-ann/,expense_statement,"Walsh, Ann - GE 2024 Expense Statement",https://assets.sipo.ie/media/284592/3afd6656-cf72-4837-b567-d2247f907a60.pdf,284592
387f2-wicklow-wexford,Wicklow Wexford,b807c-lawlor-frances,"Lawlor, Frances",https://www.sipo.ie/en/collection/b807c-lawlor-frances/,donation_statement,"Lawlor, Frances DS",https://assets.sipo.ie/media/286619/b116ef7d-8488-4cce-badb-ba995804ffdf.pdf,286619
387f2-wicklow-wexford,Wicklow Wexford,bf88f-boland-sinead,"Boland, Sinéad",https://www.sipo.ie/en/collection/bf88f-boland-sinead/,donation_statement,"Boland, Sinéad - GE 2024 Donation Statement",https://assets.sipo.ie/media/283941/491bb52a-c387-4a8f-aafe-9f5ec83a6c36.pdf,283941
387f2-wicklow-wexford,Wicklow Wexford,bf88f-boland-sinead,"Boland, Sinéad",https://www.sipo.ie/en/collection/bf88f-boland-sinead/,expense_statement,"Boland, Sinéad - GE 2024 Expense Statement",https://assets.sipo.ie/media/283942/c1f328d2-328f-466e-8763-f7275e71ae8e.pdf,283942
387f2-wicklow-wexford,Wicklow Wexford,ced3b-brennan-brian,"Brennan, Brian",https://www.sipo.ie/en/collection/ced3b-brennan-brian/,expense_statement,"Brennan, Brian - GE 2024 Expense Statement",https://assets.sipo.ie/media/283945/d8dea3e6-c806-4ca1-9457-cc6276f0c3fd.pdf,283945
387f2-wicklow-wexford,Wicklow Wexford,d0564-nolan-ilse-maria,"Nolan, Ilse Maria",https://www.sipo.ie/en/collection/d0564-nolan-ilse-maria/,donation_statement,"Nolan, Ilse Marie - GE 2024 Donation Statement",https://assets.sipo.ie/media/284079/87e13a83-4156-4b29-94d5-4f7a34c4f321.pdf,284079
387f2-wicklow-wexford,Wicklow Wexford,d0564-nolan-ilse-maria,"Nolan, Ilse Maria",https://www.sipo.ie/en/collection/d0564-nolan-ilse-maria/,expense_statement,Nolan Ilse Maria - GE 2024 Expense Statement,https://assets.sipo.ie/media/284056/62a3c8e1-b843-4398-91ac-12b806534e2d.pdf,284056
3c72c-dublin-west,Dublin West,10597-forde-john,"Forde, John",https://www.sipo.ie/en/collection/10597-forde-john/,donation_statement,"Forde, John - GE2024 Donation Statement",https://assets.sipo.ie/media/285951/1cd9c6a7-ddb2-43a7-91f4-1efcd076bcee.pdf,285951
3c72c-dublin-west,Dublin West,10597-forde-john,"Forde, John",https://www.sipo.ie/en/collection/10597-forde-john/,expense_statement,"Forde, John - GE 2024 Expense Statement",https://assets.sipo.ie/media/285950/f0df18e0-68d5-4ac0-a770-b80256b16d1a.pdf,285950
3c72c-dublin-west,Dublin West,1cb15-walsh-john,"Walsh, John",https://www.sipo.ie/en/collection/1cb15-walsh-john/,donation_statement,"Walsh, John - GE 2024 Donation Statement",https://assets.sipo.ie/media/285051/352e6a4f-7419-4d12-802b-7594977a1b55.pdf,285051
3c72c-dublin-west,Dublin West,1cb15-walsh-john,"Walsh, John",https://www.sipo.ie/en/collection/1cb15-walsh-john/,expense_statement,"Walsh, John - GE 2024 Expense Statement",https://assets.sipo.ie/media/285052/fab66de4-eb6d-4bb1-85fb-5afdd3d94b15.pdf,285052
3c72c-dublin-west,Dublin West,32ce4-nolan-lorna,"Nolan, Lorna",https://www.sipo.ie/en/collection/32ce4-nolan-lorna/,donation_statement,"Nolan, Lorna - GE 2024 Donation Statement",https://assets.sipo.ie/media/284227/83fcffc3-2f1b-46bc-9c8d-53a3326e1c91.pdf,284227
3c72c-dublin-west,Dublin West,32ce4-nolan-lorna,"Nolan, Lorna",https://www.sipo.ie/en/collection/32ce4-nolan-lorna/,expense_statement,"Nolan, Lorna - GE 2024 Expense Statement",https://assets.sipo.ie/media/284225/db6e3797-327f-433c-8ce0-bb403ea33e5c.pdf,284225
3c72c-dublin-west,Dublin West,34a1a-doyle-tania,"Doyle, Tania",https://www.sipo.ie/en/collection/34a1a-doyle-tania/,donation_statement,"Doyle, Tania - GE 2024 Donation Statement",https://assets.sipo.ie/media/284470/08183633-da19-48aa-8121-e1472251e87d.pdf,284470
3c72c-dublin-west,Dublin West,34a1a-doyle-tania,"Doyle, Tania",https://www.sipo.ie/en/collection/34a1a-doyle-tania/,expense_statement,"Doyle, Tania - GE 2024 Expense Statement",https://assets.sipo.ie/media/284468/010207e6-7c7a-414c-a807-fa9f4e5ebc69.pdf,284468
3c72c-dublin-west,Dublin West,3d04b-treacy-natalie,"Treacy, Natalie",https://www.sipo.ie/en/collection/3d04b-treacy-natalie/,donation_statement,"Treacy, Natalie - GE2024 Donation Statement",https://assets.sipo.ie/media/285846/9108e13a-696e-4a15-a415-f8ede1a7eb63.pdf,285846
3c72c-dublin-west,Dublin West,3d04b-treacy-natalie,"Treacy, Natalie",https://www.sipo.ie/en/collection/3d04b-treacy-natalie/,expense_statement,"Treacy, Natalie - GE 2024 Expense Statement",https://assets.sipo.ie/media/285845/c1064b75-e1f4-4340-a734-7c0bfb351e6d.pdf,285845
3c72c-dublin-west,Dublin West,40f03-currie-emer,"Currie, Emer",https://www.sipo.ie/en/collection/40f03-currie-emer/,expense_statement,"Currie, Emer - GE 2024 Expense Statement",https://assets.sipo.ie/media/285646/085bbae1-9684-4d93-90ad-f8365c94b62f.pdf,285646
3c72c-dublin-west,Dublin West,4fb3c-hanaphy-breda,"Hanaphy, Breda",https://www.sipo.ie/en/collection/4fb3c-hanaphy-breda/,donation_statement,"Hanaphy, Breda - GE2024 Donation Statement",https://assets.sipo.ie/media/285817/e487a6ee-2912-47e5-b030-1a8310d834b8.pdf,285817
3c72c-dublin-west,Dublin West,4fb3c-hanaphy-breda,"Hanaphy, Breda",https://www.sipo.ie/en/collection/4fb3c-hanaphy-breda/,expense_statement,"Hanaphy, Breda - GE 2024 Expense Statement",https://assets.sipo.ie/media/284491/32d94cdd-488d-481d-81c4-e23b76d6d431.pdf,284491
3c72c-dublin-west,Dublin West,5e68a-ogorman-roderic,"O'Gorman, Roderic",https://www.sipo.ie/en/collection/5e68a-ogorman-roderic/,expense_statement,"O'Gorman, Roderic GE 2024 Expense Statement",https://assets.sipo.ie/media/284901/eefa773f-83af-42ff-b117-bd0844ffa2d8.pdf,284901
3c72c-dublin-west,Dublin West,6c826-troy-ellen,"Troy, Ellen",https://www.sipo.ie/en/collection/6c826-troy-ellen/,donation_statement,"Troy, Ellen - GE 2024 Donation Statement",https://assets.sipo.ie/media/285650/b928bf04-1be5-4054-9afa-f3b174008714.pdf,285650
3c72c-dublin-west,Dublin West,6c826-troy-ellen,"Troy, Ellen",https://www.sipo.ie/en/collection/6c826-troy-ellen/,expense_statement,"Troy, Ellen - GE 2024 Expense Statement",https://assets.sipo.ie/media/285649/036f424b-4823-4ce3-bcb3-2b641265086c.pdf,285649
3c72c-dublin-west,Dublin West,7c552-chambers-jack,"Chambers, Jack",https://www.sipo.ie/en/collection/7c552-chambers-jack/,expense_statement,"Chambers, Jack - GE 2024 Expense Statement",https://assets.sipo.ie/media/284405/da60a3e1-d4a9-42b3-abac-9e7bc5d5b5c7.pdf,284405
3c72c-dublin-west,Dublin West,8e06a-al-qadri-dr-umar,"Al Qadri, Dr. Umar",https://www.sipo.ie/en/collection/8e06a-al-qadri-dr-umar/,donation_statement,"Al Qadri, Dr. Umar - GE2024 Donation Statement",https://assets.sipo.ie/media/285838/ba9126bc-bebf-4baf-b3f8-be719f58fb43.pdf,285838
3c72c-dublin-west,Dublin West,8e06a-al-qadri-dr-umar,"Al Qadri, Dr. Umar",https://www.sipo.ie/en/collection/8e06a-al-qadri-dr-umar/,expense_statement,"Al Qadri, Dr. Umar - GE 2024 Expense Statement",https://assets.sipo.ie/media/285837/3abb3762-fb26-4795-a3f9-8a83340ea73a.pdf,285837
3c72c-dublin-west,Dublin West,8f74d-delaney-susanne,"Delaney, Susanne",https://www.sipo.ie/en/collection/8f74d-delaney-susanne/,donation_statement,"Delaney, Susanne - GE 2024 Donation Statement",https://assets.sipo.ie/media/284873/b33d5cbe-94a1-4371-9f86-da14845d5e5e.pdf,284873
3c72c-dublin-west,Dublin West,8f74d-delaney-susanne,"Delaney, Susanne",https://www.sipo.ie/en/collection/8f74d-delaney-susanne/,expense_statement,"Delaney, Susanne - GE 2024 Expense Statement",https://assets.sipo.ie/media/284874/9fae5c00-e5be-48ec-9e57-58ca5cb8ba9e.pdf,284874
3c72c-dublin-west,Dublin West,8f998-donnelly-paul,"Donnelly, Paul",https://www.sipo.ie/en/collection/8f998-donnelly-paul/,expense_statement,"Donnelly, Paul - GE 2024 Expense Statement",https://assets.sipo.ie/media/284254/8444ea52-8c0f-4237-bb9b-c1a7909a4899.pdf,284254
3c72c-dublin-west,Dublin West,a262f-coppinger-ruth,"Coppinger, Ruth",https://www.sipo.ie/en/collection/a262f-coppinger-ruth/,expense_statement,"Coppinger, Ruth - GE 2024 Expense Statement",https://assets.sipo.ie/media/285194/3c00ac6f-76bd-45ce-a947-1594d480a5ac.pdf,285194
3c72c-dublin-west,Dublin West,d1960-murphy-ellen,"Murphy, Ellen",https://www.sipo.ie/en/collection/d1960-murphy-ellen/,donation_statement,"Murphy, Ellen - GE 2024 Donation Statement",https://assets.sipo.ie/media/285023/93d2be34-eeac-4cbf-87e6-ac24ba245d61.pdf,285023
3c72c-dublin-west,Dublin West,d1960-murphy-ellen,"Murphy, Ellen",https://www.sipo.ie/en/collection/d1960-murphy-ellen/,expense_statement,"Murphy, Ellen - GE 2024 Expense Statement",https://assets.sipo.ie/media/285292/4cd6094d-d7b6-4c1a-a0e6-79d8196e1fba.pdf,285292
3d5b9-offaly,Offaly,04b94-mccormack-tony,"McCormack, Tony",https://www.sipo.ie/en/collection/04b94-mccormack-tony/,expense_statement,"McCormack, Tony - GE 2024 Expense Statement",https://assets.sipo.ie/media/284587/8080fc8f-786e-42c0-9dd8-22b8c9836ae7.pdf,284587
3d5b9-offaly,Offaly,17c51-fitzpatrick-eddie,"Fitzpatrick, Eddie",https://www.sipo.ie/en/collection/17c51-fitzpatrick-eddie/,donation_statement,"Fitzpatrick, Eddie - GE 2024 Donation Statement",https://assets.sipo.ie/media/284173/58b18de6-0149-4560-8951-eb3816fe1114.pdf,284173
3d5b9-offaly,Offaly,17c51-fitzpatrick-eddie,"Fitzpatrick, Eddie",https://www.sipo.ie/en/collection/17c51-fitzpatrick-eddie/,expense_statement,"Fitzpatrick, Eddie - GE 2024 Expense Statement",https://assets.sipo.ie/media/284172/3a4f8f8d-593b-49e3-a765-aff9b4faf971.pdf,284172
3d5b9-offaly,Offaly,3835e-hackett-pippa,"Hackett, Pippa",https://www.sipo.ie/en/collection/3835e-hackett-pippa/,donation_statement,"Hackett, Pippa GE 2024 Donation Statement",https://assets.sipo.ie/media/284941/e4aa232f-87fb-4fda-b68c-8f775ad016ca.pdf,284941
3d5b9-offaly,Offaly,3835e-hackett-pippa,"Hackett, Pippa",https://www.sipo.ie/en/collection/3835e-hackett-pippa/,expense_statement,"Hackett, Pippa GE 2024 Expense Statement",https://assets.sipo.ie/media/284942/b9efc27b-05d8-4748-9652-6449008a85e1.pdf,284942
3d5b9-offaly,Offaly,5494a-ward-maureen,"Ward, Maureen",https://www.sipo.ie/en/collection/5494a-ward-maureen/,donation_statement,"Ward, Maureen - GE 2024 Donation Statement",https://assets.sipo.ie/media/284768/c43ba97d-d4af-4e0d-83e5-d94f6dfa05ea.pdf,284768
3d5b9-offaly,Offaly,6471e-clendennen-john,"Clendennen, John",https://www.sipo.ie/en/collection/6471e-clendennen-john/,expense_statement,"Clendennen, John GE 2024 Expense Statement",https://assets.sipo.ie/media/285377/b9b0681c-c52d-4ce7-84a8-13b36e7502a7.pdf,285377
